"Area" "Taxa" "Year" "Trait" "Variable" "Value"
"3887" "GoR" "Benthos" 2007 "Top" "abundance" 0.552680826163769
"3894" "GoR" "Benthos" 2008 "Deposit.feeder" "abundance" 0.167580752946568
"3895" "GoR" "Benthos" 2008 "Direct.dvlpt" "abundance" 0.769075482605421
"3896" "GoR" "Benthos" 2008 "Epibenthic" "abundance" 0.216956988356143
"3900" "GoR" "Benthos" 2008 "Lecitotrophic" "abundance" 0.230924517394579
"3902" "GoR" "Benthos" 2008 "Middle" "abundance" 0.0762050907402111
"3903" "GoR" "Benthos" 2008 "Planktotrophic" "abundance" 0
"3904" "GoR" "Benthos" 2008 "Predator" "abundance" 0.615462258697289
"3905" "GoR" "Benthos" 2008 "Scavenger" "abundance" 0.216956988356143
"3906" "GoR" "Benthos" 2008 "Size" "abundance" 3.15600076850358
"3907" "GoR" "Benthos" 2008 "Suspension.feeder" "abundance" 0
"3909" "GoR" "Benthos" 2008 "Top" "abundance" 0.628323584989489
"3916" "GoR" "Benthos" 2010 "Deposit.feeder" "abundance" 0.10884574378053
"3917" "GoR" "Benthos" 2010 "Direct.dvlpt" "abundance" 0.896132508064192
"3918" "GoR" "Benthos" 2010 "Epibenthic" "abundance" 0.39115425621947
"3922" "GoR" "Benthos" 2010 "Lecitotrophic" "abundance" 0
"3924" "GoR" "Benthos" 2010 "Middle" "abundance" 0.0519337459679038
"3925" "GoR" "Benthos" 2010 "Planktotrophic" "abundance" 0.103867491935808
"3926" "GoR" "Benthos" 2010 "Predator" "abundance" 0.448066254032096
"3927" "GoR" "Benthos" 2010 "Scavenger" "abundance" 0.39115425621947
"3928" "GoR" "Benthos" 2010 "Size" "abundance" 3.34577290791631
"3929" "GoR" "Benthos" 2010 "Suspension.feeder" "abundance" 0.0519337459679038
"3931" "GoR" "Benthos" 2010 "Top" "abundance" 0.556911997812627
"3938" "GoR" "Benthos" 2011 "Deposit.feeder" "abundance" 0.0129645771582036
"3939" "GoR" "Benthos" 2011 "Direct.dvlpt" "abundance" 0.946027958765754
"3940" "GoR" "Benthos" 2011 "Epibenthic" "abundance" 0.460049402224673
"3944" "GoR" "Benthos" 2011 "Lecitotrophic" "abundance" 0.0539720412342466
"3946" "GoR" "Benthos" 2011 "Middle" "abundance" 0.0178107736073014
"3947" "GoR" "Benthos" 2011 "Planktotrophic" "abundance" 0
"3948" "GoR" "Benthos" 2011 "Predator" "abundance" 0.526986020617123
"3949" "GoR" "Benthos" 2011 "Scavenger" "abundance" 0.460049402224673
"3950" "GoR" "Benthos" 2011 "Size" "abundance" 3.58288448526915
"3951" "GoR" "Benthos" 2011 "Suspension.feeder" "abundance" 0
"3953" "GoR" "Benthos" 2011 "Top" "abundance" 0.503789330148382
"3960" "GoR" "Benthos" 2012 "Deposit.feeder" "abundance" 0.00296235936718462
"3961" "GoR" "Benthos" 2012 "Direct.dvlpt" "abundance" 0.938054635158967
"3962" "GoR" "Benthos" 2012 "Epibenthic" "abundance" 0.466075525487093
"3966" "GoR" "Benthos" 2012 "Lecitotrophic" "abundance" 0.0619242302914454
"3968" "GoR" "Benthos" 2012 "Middle" "abundance" 0.0204455632709708
"3969" "GoR" "Benthos" 2012 "Planktotrophic" "abundance" 2.1134549587524e-05
"3970" "GoR" "Benthos" 2012 "Predator" "abundance" 0.530951547870929
"3971" "GoR" "Benthos" 2012 "Scavenger" "abundance" 0.466075525487093
"3972" "GoR" "Benthos" 2012 "Size" "abundance" 3.6199791254531
"3973" "GoR" "Benthos" 2012 "Suspension.feeder" "abundance" 1.0567274793762e-05
"3975" "GoR" "Benthos" 2012 "Top" "abundance" 0.492424672942845
"3982" "GoR" "Benthos" 2013 "Deposit.feeder" "abundance" 0.00358572918410177
"3983" "GoR" "Benthos" 2013 "Direct.dvlpt" "abundance" 0.994268412536963
"3984" "GoR" "Benthos" 2013 "Epibenthic" "abundance" 0.493548477084379
"3988" "GoR" "Benthos" 2013 "Lecitotrophic" "abundance" 0.00573158746303759
"3990" "GoR" "Benthos" 2013 "Middle" "abundance" 0.00189142386280241
"3991" "GoR" "Benthos" 2013 "Planktotrophic" "abundance" 0
"3992" "GoR" "Benthos" 2013 "Predator" "abundance" 0.502865793731519
"3993" "GoR" "Benthos" 2013 "Scavenger" "abundance" 0.493548477084379
"3994" "GoR" "Benthos" 2013 "Size" "abundance" 3.57495213471444
"3995" "GoR" "Benthos" 2013 "Suspension.feeder" "abundance" 0
"3997" "GoR" "Benthos" 2013 "Top" "abundance" 0.502611359315385
"4004" "GoR" "Benthos" 2014 "Deposit.feeder" "abundance" 0.0639049859650413
"4005" "GoR" "Benthos" 2014 "Direct.dvlpt" "abundance" 0.899411123719385
"4006" "GoR" "Benthos" 2014 "Epibenthic" "abundance" 0.385800575894651
"4010" "GoR" "Benthos" 2014 "Lecitotrophic" "abundance" 0.100588876280615
"4012" "GoR" "Benthos" 2014 "Middle" "abundance" 0.0331943291726031
"4013" "GoR" "Benthos" 2014 "Planktotrophic" "abundance" 0
"4014" "GoR" "Benthos" 2014 "Predator" "abundance" 0.550294438140308
"4015" "GoR" "Benthos" 2014 "Scavenger" "abundance" 0.385800575894651
"4016" "GoR" "Benthos" 2014 "Size" "abundance" 3.42967566800941
"4017" "GoR" "Benthos" 2014 "Suspension.feeder" "abundance" 0
"4019" "GoR" "Benthos" 2014 "Top" "abundance" 0.546804876997337
"4026" "GoR" "Benthos" 2015 "Deposit.feeder" "abundance" 0
"4027" "GoR" "Benthos" 2015 "Direct.dvlpt" "abundance" 0.898682344803735
"4028" "GoR" "Benthos" 2015 "Epibenthic" "abundance" 0.449341172401868
"4032" "GoR" "Benthos" 2015 "Lecitotrophic" "abundance" 0.101317655196265
"4034" "GoR" "Benthos" 2015 "Middle" "abundance" 0.0334348262147674
"4035" "GoR" "Benthos" 2015 "Planktotrophic" "abundance" 0
"4036" "GoR" "Benthos" 2015 "Predator" "abundance" 0.550658827598132
"4037" "GoR" "Benthos" 2015 "Scavenger" "abundance" 0.449341172401868
"4038" "GoR" "Benthos" 2015 "Size" "abundance" 3.65922494957843
"4039" "GoR" "Benthos" 2015 "Suspension.feeder" "abundance" 0
"4041" "GoR" "Benthos" 2015 "Top" "abundance" 0.482775998616635
"4048" "GoR" "Benthos" 2016 "Deposit.feeder" "abundance" 0.00219543986789709
"4049" "GoR" "Benthos" 2016 "Direct.dvlpt" "abundance" 0.00401167554464659
"4050" "GoR" "Benthos" 2016 "Epibenthic" "abundance" 6.72347856644679e-06
"4054" "GoR" "Benthos" 2016 "Lecitotrophic" "abundance" 0.995609120264206
"4056" "GoR" "Benthos" 2016 "Middle" "abundance" 0.328740611782762
"4057" "GoR" "Benthos" 2016 "Planktotrophic" "abundance" 0.000365757234014706
"4058" "GoR" "Benthos" 2016 "Predator" "abundance" 0.997621681515095
"4059" "GoR" "Benthos" 2016 "Scavenger" "abundance" 0
"4060" "GoR" "Benthos" 2016 "Size" "abundance" 4.32018961770222
"4061" "GoR" "Benthos" 2016 "Suspension.feeder" "abundance" 0.000182878617007353
"4063" "GoR" "Benthos" 2016 "Top" "abundance" 0.332738840370275
"4066" "GoR" "Fish" 1974 "Benthivorous" "abundance" 0.40252314344318
"4067" "GoR" "Fish" 1974 "Benthivorous" "biomass" 0.857903759861041
"4068" "GoR" "Fish" 1974 "Demersal" "abundance" 0.549248099998446
"4069" "GoR" "Fish" 1974 "Demersal" "biomass" 0.891128356875663
"4072" "GoR" "Fish" 1974 ".Size" "abundance" 48.9265156912266
"4073" "GoR" "Fish" 1974 ".Size" "biomass" 51.4046600030082
"4074" "GoR" "Fish" 1974 "Offspring.size" "abundance" 1.50705189861075
"4075" "GoR" "Fish" 1974 "Offspring.size" "biomass" 3.33256363083995
"4078" "GoR" "Fish" 1974 "Parental.care" "abundance" 2.42677198337293
"4079" "GoR" "Fish" 1974 "Parental.care" "biomass" 3.68132101758703
"4082" "GoR" "Fish" 1974 "Piscivorous" "abundance" 0.315122988978122
"4083" "GoR" "Fish" 1974 "Piscivorous" "biomass" 0.100880336344439
"4084" "GoR" "Fish" 1974 "Planktivorous" "abundance" 0.282349889345225
"4085" "GoR" "Fish" 1974 "Planktivorous" "biomass" 0.0395846128077718
"4088" "GoR" "Fish" 1975 "Benthivorous" "abundance" 0.363890234338571
"4089" "GoR" "Fish" 1975 "Benthivorous" "biomass" 0.419550528424694
"4090" "GoR" "Fish" 1975 "Demersal" "abundance" 0.500899649458091
"4091" "GoR" "Fish" 1975 "Demersal" "biomass" 0.436492441411623
"4094" "GoR" "Fish" 1975 ".Size" "abundance" 51.2177085458166
"4095" "GoR" "Fish" 1975 ".Size" "biomass" 49.2312458600351
"4096" "GoR" "Fish" 1975 "Offspring.size" "abundance" 1.37065693488999
"4097" "GoR" "Fish" 1975 "Offspring.size" "biomass" 2.04192120858604
"4100" "GoR" "Fish" 1975 "Parental.care" "abundance" 2.31133568734825
"4101" "GoR" "Fish" 1975 "Parental.care" "biomass" 2.81002864152017
"4104" "GoR" "Fish" 1975 "Piscivorous" "abundance" 0.322264087655513
"4105" "GoR" "Fish" 1975 "Piscivorous" "biomass" 0.376800061913759
"4106" "GoR" "Fish" 1975 "Planktivorous" "abundance" 0.31457805710662
"4107" "GoR" "Fish" 1975 "Planktivorous" "biomass" 0.0732907146369612
"4110" "GoR" "Fish" 1976 "Benthivorous" "abundance" 0.445034770171054
"4111" "GoR" "Fish" 1976 "Benthivorous" "biomass" 0.434860592560949
"4112" "GoR" "Fish" 1976 "Demersal" "abundance" 0.631898117092223
"4113" "GoR" "Fish" 1976 "Demersal" "biomass" 0.457189168161582
"4116" "GoR" "Fish" 1976 ".Size" "abundance" 56.9057928797516
"4117" "GoR" "Fish" 1976 ".Size" "biomass" 49.2085016014893
"4118" "GoR" "Fish" 1976 "Offspring.size" "abundance" 1.32892718620091
"4119" "GoR" "Fish" 1976 "Offspring.size" "biomass" 2.01532121519547
"4122" "GoR" "Fish" 1976 "Parental.care" "abundance" 2.36412739722376
"4123" "GoR" "Fish" 1976 "Parental.care" "biomass" 2.80879103788878
"4126" "GoR" "Fish" 1976 "Piscivorous" "abundance" 0.336358792609745
"4127" "GoR" "Fish" 1976 "Piscivorous" "biomass" 0.389310193697851
"4128" "GoR" "Fish" 1976 "Planktivorous" "abundance" 0.194768892368272
"4129" "GoR" "Fish" 1976 "Planktivorous" "biomass" 0.191375694877964
"4132" "GoR" "Fish" 1977 "Benthivorous" "abundance" 0.37529086271246
"4133" "GoR" "Fish" 1977 "Benthivorous" "biomass" 0.565597310338281
"4134" "GoR" "Fish" 1977 "Demersal" "abundance" 0.556603091822949
"4135" "GoR" "Fish" 1977 "Demersal" "biomass" 0.599839358969036
"4138" "GoR" "Fish" 1977 ".Size" "abundance" 55.2836696089629
"4139" "GoR" "Fish" 1977 ".Size" "biomass" 46.6271634749521
"4140" "GoR" "Fish" 1977 "Offspring.size" "abundance" 1.27673664281309
"4141" "GoR" "Fish" 1977 "Offspring.size" "biomass" 2.41513329208986
"4144" "GoR" "Fish" 1977 "Parental.care" "abundance" 2.17570235668373
"4145" "GoR" "Fish" 1977 "Parental.care" "biomass" 2.91530157416734
"4148" "GoR" "Fish" 1977 "Piscivorous" "abundance" 0.310790344278825
"4149" "GoR" "Fish" 1977 "Piscivorous" "biomass" 0.160140613466329
"4150" "GoR" "Fish" 1977 "Planktivorous" "abundance" 0.318933611784873
"4151" "GoR" "Fish" 1977 "Planktivorous" "biomass" 0.256088996738741
"4154" "GoR" "Fish" 1978 "Benthivorous" "abundance" 0.33286908891883
"4155" "GoR" "Fish" 1978 "Benthivorous" "biomass" 0.711143331352166
"4156" "GoR" "Fish" 1978 "Demersal" "abundance" 0.536050640549391
"4157" "GoR" "Fish" 1978 "Demersal" "biomass" 0.864631536325775
"4160" "GoR" "Fish" 1978 ".Size" "abundance" 68.8715178628727
"4161" "GoR" "Fish" 1978 ".Size" "biomass" 69.3365599034783
"4162" "GoR" "Fish" 1978 "Offspring.size" "abundance" 1.37140917669581
"4163" "GoR" "Fish" 1978 "Offspring.size" "biomass" 2.86382905869626
"4166" "GoR" "Fish" 1978 "Parental.care" "abundance" 2.29288734053608
"4167" "GoR" "Fish" 1978 "Parental.care" "biomass" 3.28752277740481
"4170" "GoR" "Fish" 1978 "Piscivorous" "abundance" 0.401761107174982
"4171" "GoR" "Fish" 1978 "Piscivorous" "biomass" 0.23843280338451
"4172" "GoR" "Fish" 1978 "Planktivorous" "abundance" 0.247874524266823
"4173" "GoR" "Fish" 1978 "Planktivorous" "biomass" 0.0474898832714424
"4176" "GoR" "Fish" 1979 "Benthivorous" "abundance" 0.350695688696575
"4177" "GoR" "Fish" 1979 "Benthivorous" "biomass" 0.503155406018261
"4178" "GoR" "Fish" 1979 "Demersal" "abundance" 0.575809501147591
"4179" "GoR" "Fish" 1979 "Demersal" "biomass" 0.831637401705981
"4182" "GoR" "Fish" 1979 ".Size" "abundance" 72.8913910836119
"4183" "GoR" "Fish" 1979 ".Size" "biomass" 96.9666496687937
"4184" "GoR" "Fish" 1979 "Offspring.size" "abundance" 1.4236317704914
"4185" "GoR" "Fish" 1979 "Offspring.size" "biomass" 2.27570953974786
"4188" "GoR" "Fish" 1979 "Parental.care" "abundance" 2.28250051563997
"4189" "GoR" "Fish" 1979 "Parental.care" "biomass" 2.69698481102537
"4192" "GoR" "Fish" 1979 "Piscivorous" "abundance" 0.388955509576029
"4193" "GoR" "Fish" 1979 "Piscivorous" "biomass" 0.396283459342405
"4194" "GoR" "Fish" 1979 "Planktivorous" "abundance" 0.263699704273847
"4195" "GoR" "Fish" 1979 "Planktivorous" "biomass" 0.0988482968721438
"4198" "GoR" "Fish" 1980 "Benthivorous" "abundance" 0.193094003613075
"4199" "GoR" "Fish" 1980 "Benthivorous" "biomass" 0.0205214909052212
"4200" "GoR" "Fish" 1980 "Demersal" "abundance" 0.40879595020614
"4201" "GoR" "Fish" 1980 "Demersal" "biomass" 0.421678783487217
"4204" "GoR" "Fish" 1980 ".Size" "abundance" 70.9810673639398
"4205" "GoR" "Fish" 1980 ".Size" "biomass" 105.32312401287
"4206" "GoR" "Fish" 1980 "Offspring.size" "abundance" 1.04256375252963
"4207" "GoR" "Fish" 1980 "Offspring.size" "biomass" 0.854434238177248
"4210" "GoR" "Fish" 1980 "Parental.care" "abundance" 2.00340327899777
"4211" "GoR" "Fish" 1980 "Parental.care" "biomass" 1.5691728932242
"4214" "GoR" "Fish" 1980 "Piscivorous" "abundance" 0.485304510744387
"4215" "GoR" "Fish" 1980 "Piscivorous" "biomass" 0.763486846460898
"4216" "GoR" "Fish" 1980 "Planktivorous" "abundance" 0.328699730689808
"4217" "GoR" "Fish" 1980 "Planktivorous" "biomass" 0.208974447280967
"4220" "GoR" "Fish" 1981 "Benthivorous" "abundance" 0.239889842262174
"4221" "GoR" "Fish" 1981 "Benthivorous" "biomass" 0.0172507002151932
"4222" "GoR" "Fish" 1981 "Demersal" "abundance" 0.522714497481579
"4223" "GoR" "Fish" 1981 "Demersal" "biomass" 0.498819434133016
"4226" "GoR" "Fish" 1981 ".Size" "abundance" 82.5822699253754
"4227" "GoR" "Fish" 1981 ".Size" "biomass" 115.813650075711
"4228" "GoR" "Fish" 1981 "Offspring.size" "abundance" 1.05285407431538
"4229" "GoR" "Fish" 1981 "Offspring.size" "biomass" 0.898816575912331
"4232" "GoR" "Fish" 1981 "Parental.care" "abundance" 2.0312985894354
"4233" "GoR" "Fish" 1981 "Parental.care" "biomass" 1.62868848995625
"4236" "GoR" "Fish" 1981 "Piscivorous" "abundance" 0.523597777911224
"4237" "GoR" "Fish" 1981 "Piscivorous" "biomass" 0.895088349756592
"4238" "GoR" "Fish" 1981 "Planktivorous" "abundance" 0.233080620981067
"4239" "GoR" "Fish" 1981 "Planktivorous" "biomass" 0.0849454941285906
"4242" "GoR" "Fish" 1983 "Benthivorous" "abundance" 0.202428931757975
"4243" "GoR" "Fish" 1983 "Benthivorous" "biomass" 0.0127626887910817
"4244" "GoR" "Fish" 1983 "Demersal" "abundance" 0.41867047976001
"4245" "GoR" "Fish" 1983 "Demersal" "biomass" 0.388690007928854
"4248" "GoR" "Fish" 1983 ".Size" "abundance" 76.0002833281141
"4249" "GoR" "Fish" 1983 ".Size" "biomass" 102.708358651691
"4250" "GoR" "Fish" 1983 "Offspring.size" "abundance" 1.20113453192005
"4251" "GoR" "Fish" 1983 "Offspring.size" "biomass" 0.896405707743092
"4254" "GoR" "Fish" 1983 "Parental.care" "abundance" 2.12076702882555
"4255" "GoR" "Fish" 1983 "Parental.care" "biomass" 1.66826794871064
"4258" "GoR" "Fish" 1983 "Piscivorous" "abundance" 0.518557636026344
"4259" "GoR" "Fish" 1983 "Piscivorous" "biomass" 0.872832455899898
"4260" "GoR" "Fish" 1983 "Planktivorous" "abundance" 0.266454734254358
"4261" "GoR" "Fish" 1983 "Planktivorous" "biomass" 0.109230233246001
"4264" "GoR" "Fish" 1984 "Benthivorous" "abundance" 0.183140293082705
"4265" "GoR" "Fish" 1984 "Benthivorous" "biomass" 0.00157384868465694
"4266" "GoR" "Fish" 1984 "Demersal" "abundance" 0.336171130103367
"4267" "GoR" "Fish" 1984 "Demersal" "biomass" 0.0505343229174129
"4270" "GoR" "Fish" 1984 ".Size" "abundance" 70.2007592379129
"4271" "GoR" "Fish" 1984 ".Size" "biomass" 52.4336216422821
"4272" "GoR" "Fish" 1984 "Offspring.size" "abundance" 1.17495708702452
"4273" "GoR" "Fish" 1984 "Offspring.size" "biomass" 0.899940050121076
"4276" "GoR" "Fish" 1984 "Parental.care" "abundance" 2.21155577647682
"4277" "GoR" "Fish" 1984 "Parental.care" "biomass" 1.97613620649291
"4280" "GoR" "Fish" 1984 "Piscivorous" "abundance" 0.55957140127857
"4281" "GoR" "Fish" 1984 "Piscivorous" "biomass" 0.934085806488583
"4282" "GoR" "Fish" 1984 "Planktivorous" "abundance" 0.261224806295177
"4283" "GoR" "Fish" 1984 "Planktivorous" "biomass" 0.0609785774340268
"4286" "GoR" "Fish" 1985 "Benthivorous" "abundance" 0.104304824358331
"4287" "GoR" "Fish" 1985 "Benthivorous" "biomass" 0.00888684452621895
"4288" "GoR" "Fish" 1985 "Demersal" "abundance" 0.393296645279013
"4289" "GoR" "Fish" 1985 "Demersal" "biomass" 0.468342204670682
"4292" "GoR" "Fish" 1985 ".Size" "abundance" 81.4544449526285
"4293" "GoR" "Fish" 1985 ".Size" "biomass" 115.842252961954
"4294" "GoR" "Fish" 1985 "Offspring.size" "abundance" 1.02711747646519
"4295" "GoR" "Fish" 1985 "Offspring.size" "biomass" 0.880375398484928
"4298" "GoR" "Fish" 1985 "Parental.care" "abundance" 2.01823316740594
"4299" "GoR" "Fish" 1985 "Parental.care" "biomass" 1.57896741929874
"4302" "GoR" "Fish" 1985 "Piscivorous" "abundance" 0.62704452766234
"4303" "GoR" "Fish" 1985 "Piscivorous" "biomass" 0.893757691579723
"4304" "GoR" "Fish" 1985 "Planktivorous" "abundance" 0.271921121299849
"4305" "GoR" "Fish" 1985 "Planktivorous" "biomass" 0.097907470022295
"4308" "GoR" "Fish" 1986 "Benthivorous" "abundance" 0.337242620309635
"4309" "GoR" "Fish" 1986 "Benthivorous" "biomass" 0.0545947992081743
"4310" "GoR" "Fish" 1986 "Demersal" "abundance" 0.514093663729348
"4311" "GoR" "Fish" 1986 "Demersal" "biomass" 0.173379874368601
"4314" "GoR" "Fish" 1986 ".Size" "abundance" 54.3882494933068
"4315" "GoR" "Fish" 1986 ".Size" "biomass" 57.5650023985561
"4316" "GoR" "Fish" 1986 "Offspring.size" "abundance" 1.14823862761166
"4317" "GoR" "Fish" 1986 "Offspring.size" "biomass" 0.926320297667155
"4320" "GoR" "Fish" 1986 "Parental.care" "abundance" 2.3257480541349
"4321" "GoR" "Fish" 1986 "Parental.care" "biomass" 2.0131783605443
"4324" "GoR" "Fish" 1986 "Piscivorous" "abundance" 0.358777366791895
"4325" "GoR" "Fish" 1986 "Piscivorous" "biomass" 0.558364992121124
"4326" "GoR" "Fish" 1986 "Planktivorous" "abundance" 0.303863885914895
"4327" "GoR" "Fish" 1986 "Planktivorous" "biomass" 0.361523075464049
"4330" "GoR" "Fish" 1987 "Benthivorous" "abundance" 0.282571271069708
"4331" "GoR" "Fish" 1987 "Benthivorous" "biomass" 0.0170123660831105
"4332" "GoR" "Fish" 1987 "Demersal" "abundance" 0.412339206222007
"4333" "GoR" "Fish" 1987 "Demersal" "biomass" 0.0347275745008481
"4336" "GoR" "Fish" 1987 ".Size" "abundance" 54.4953538699349
"4337" "GoR" "Fish" 1987 ".Size" "biomass" 48.1239643726541
"4338" "GoR" "Fish" 1987 "Offspring.size" "abundance" 1.23261789121807
"4339" "GoR" "Fish" 1987 "Offspring.size" "biomass" 0.856156148727872
"4342" "GoR" "Fish" 1987 "Parental.care" "abundance" 2.34893104409907
"4343" "GoR" "Fish" 1987 "Parental.care" "biomass" 2.02044966654163
"4346" "GoR" "Fish" 1987 "Piscivorous" "abundance" 0.418106688970043
"4347" "GoR" "Fish" 1987 "Piscivorous" "biomass" 0.675993067022785
"4348" "GoR" "Fish" 1987 "Planktivorous" "abundance" 0.296022112013832
"4349" "GoR" "Fish" 1987 "Planktivorous" "biomass" 0.298595134081482
"4352" "GoR" "Fish" 1988 "Benthivorous" "abundance" 0.326434491205009
"4353" "GoR" "Fish" 1988 "Benthivorous" "biomass" 0.0240950169658519
"4354" "GoR" "Fish" 1988 "Demersal" "abundance" 0.437612424638862
"4355" "GoR" "Fish" 1988 "Demersal" "biomass" 0.0276286303968165
"4358" "GoR" "Fish" 1988 ".Size" "abundance" 43.6760546837355
"4359" "GoR" "Fish" 1988 ".Size" "biomass" 45.2471594112244
"4360" "GoR" "Fish" 1988 "Offspring.size" "abundance" 1.19725789498436
"4361" "GoR" "Fish" 1988 "Offspring.size" "biomass" 0.91891655578319
"4364" "GoR" "Fish" 1988 "Parental.care" "abundance" 2.33302118773125
"4365" "GoR" "Fish" 1988 "Parental.care" "biomass" 2.03807962672875
"4368" "GoR" "Fish" 1988 "Piscivorous" "abundance" 0.325343453333946
"4369" "GoR" "Fish" 1988 "Piscivorous" "biomass" 0.793698678017615
"4370" "GoR" "Fish" 1988 "Planktivorous" "abundance" 0.353523918295376
"4371" "GoR" "Fish" 1988 "Planktivorous" "biomass" 0.167594931583502
"4374" "GoR" "Fish" 1989 "Benthivorous" "abundance" 0.320656861518442
"4375" "GoR" "Fish" 1989 "Benthivorous" "biomass" 0.0399387073469216
"4376" "GoR" "Fish" 1989 "Demersal" "abundance" 0.465893817577878
"4377" "GoR" "Fish" 1989 "Demersal" "biomass" 0.0453979650385794
"4380" "GoR" "Fish" 1989 ".Size" "abundance" 43.2284749735376
"4381" "GoR" "Fish" 1989 ".Size" "biomass" 45.5652518778181
"4382" "GoR" "Fish" 1989 "Offspring.size" "abundance" 1.22908750017029
"4383" "GoR" "Fish" 1989 "Offspring.size" "biomass" 0.947108195140992
"4386" "GoR" "Fish" 1989 "Parental.care" "abundance" 2.44295243243937
"4387" "GoR" "Fish" 1989 "Parental.care" "biomass" 2.07312664943225
"4390" "GoR" "Fish" 1989 "Piscivorous" "abundance" 0.325584365906636
"4391" "GoR" "Fish" 1989 "Piscivorous" "biomass" 0.714808900493231
"4392" "GoR" "Fish" 1989 "Planktivorous" "abundance" 0.353258920507648
"4393" "GoR" "Fish" 1989 "Planktivorous" "biomass" 0.217179280126802
"4396" "GoR" "Fish" 1990 "Benthivorous" "abundance" 0.370440098653882
"4397" "GoR" "Fish" 1990 "Benthivorous" "biomass" 0.0933051855925197
"4398" "GoR" "Fish" 1990 "Demersal" "abundance" 0.522088200339527
"4399" "GoR" "Fish" 1990 "Demersal" "biomass" 0.0980046098953168
"4402" "GoR" "Fish" 1990 ".Size" "abundance" 45.7218745761719
